"","wt_nt.1","wt_nt.2","wt.1","wt.2","ako_nt.1","ako_nt.2","ako.1","ako.2"
"TC1000000092.mm.2",9.14956790849169,9.40491597058895,8.94978995716703,8.50978119998353,9.52181935716999,9.15880876191291,8.98454225168325,8.34092639336522
"TC1300002541.mm.2",8.23026164245093,7.99014050982264,8.21218067568772,7.67996953651073,8.21235445174065,7.8789137765713,8.3139254905026,7.83109099173557
"TC1300002201.mm.2",8.30545661721704,8.15575345573383,7.28034069697879,7.65729852725282,8.37128008750261,8.40108812537857,7.94575871368891,7.8177682646949
"TC0900000819.mm.2",6.55975005056384,6.8523137283724,5.83675063654334,5.39671817816432,7.36065094564566,5.92077859505848,5.6283304272991,4.899278117927
"TC1200000464.mm.2",6.1505027579272,5.5667382872674,6.01392902057681,5.11791970880753,5.24428870203084,5.74229454187007,5.34045761114322,4.67434575988537
"TC1700002042.mm.2",8.90607124652246,8.16255454812395,9.0765062620575,8.35859537394059,8.47089650705574,8.50425027194439,9.10683836254976,8.82112402895052
"TC0200003210.mm.2",5.20698491945751,4.94108549132177,5.11234204750589,4.57959918063509,4.92822888895681,4.59750232606357,4.29225917488281,5.04508501757726
"TC1100001329.mm.2",5.75895726844424,6.13413553864893,4.34495502335736,4.11322534664409,7.31592252808576,5.42894372446568,4.42730721597426,4.9234556729113
"TC1300001837.mm.2",10.1142213999598,9.62211804243433,9.92086231648389,9.52122459395985,10.4749419364396,9.64526879597372,9.80483292410867,7.74248749522966
"TC0400003747.mm.2",7.49022575673947,7.77573050227698,7.04506437382692,7.39675601137354,7.34509596639244,7.54751182970625,7.47692999654604,7.01715641355831
"TC0400003871.mm.2",8.17881581237784,8.59853048485784,8.68460694278736,8.84473910804345,8.34566160433776,8.66453189737253,8.81002027238207,9.21455813731519
"TC1500001101.mm.2",11.2774446076869,11.2224874444555,11.942180585084,11.9458016180981,10.9120087007187,11.4278411866214,11.8193037276809,11.973439573991
"TC1100002119.mm.2",8.94015983741412,8.63518553965427,8.93871165411553,8.28758814592934,8.83002501679193,8.45336949111999,8.8100620025655,8.38175300849788
"TC0100000725.mm.2",7.2703039982356,6.99253118070254,7.27982186160002,6.82382292290815,6.84945653811989,7.8386629955536,7.5278406519261,7.9480074018231
"TC0100003538.mm.2",8.40106935336125,8.30232590600943,8.4208142251842,7.75904747629539,8.25259324667669,7.94363132216076,8.26300969837299,7.9767111010644
"TC1100002036.mm.2",9.61269031591157,9.4326201917456,9.01074690780443,8.51698530318563,9.59174910436039,9.22992116818643,8.95425194246721,8.25662410758415
"TC0X00002241.mm.2",8.67237905141072,8.42748813856684,8.42047891741585,8.04704555778088,8.18327221709915,8.31751532133815,8.37920796685052,8.02134616335155
"TC0700002880.mm.2",9.26462404417889,9.6516975607485,9.52453819842528,9.37607911274131,10.2334732082242,9.23929960474535,9.67924554545527,9.24705038414176
"TC0700001812.mm.2",9.7132136175323,8.95802320457001,9.54521701709803,9.14047716987795,9.96702491568901,9.16874842192566,9.01742944015861,8.11001934281313
"TC0800001263.mm.2",7.17583492968505,7.19075032622992,7.29964328149367,6.55198389437544,7.43402487614362,7.02276415556228,7.34448815274655,6.08799640855538
"TC1500000580.mm.2",7.55886697802962,7.10130729746462,8.99481338069502,8.18680802498852,6.63537119953271,7.06985425569776,8.8229466780202,8.32572522026708
"TC0500002065.mm.2",8.82745247917064,8.73901162960011,8.53326994432114,8.05801559982564,8.94734061634337,8.57994574778904,8.53384779449825,8.12928977973789
"TC0200001948.mm.2",6.23789294737602,6.37771907569641,7.44605449314869,6.73630132870877,6.44750725796704,6.21257477305613,7.0696959825745,6.38318835310837
"TC0800003228.mm.2",7.90622999678196,7.83100105677808,7.46445980594492,7.32074730200861,8.41857927425223,8.35665334273446,7.90887213589975,7.12629974824346
"TC1100000951.mm.2",8.01965511782668,8.06040516913177,8.69348105752758,8.62665023030359,8.41500087786482,7.63776362657939,8.65748091625514,8.40968110721939
"TC1200002445.mm.2",6.59812261059339,6.66453825434349,6.4503764301801,6.25397274669552,6.79116995599848,6.7075295922024,6.42787785388834,6.14189784699868
"TC1100004061.mm.2",5.8353894438389,6.09925903472869,6.73137607384824,6.45830341004006,5.69058631499169,6.80997490881615,7.836983123651,8.31287591097336
"TC0900000176.mm.2",10.7098317465889,10.02506341219,10.4469952597842,9.945935754777,10.4141271538024,10.1915653480986,10.6473189452075,10.0928574038293
"TC0200001663.mm.2",10.843043785893,10.6442680167004,9.66902908016927,9.22508083265438,11.2424745255156,10.3693323893494,9.9227195351418,8.30077089460013
"TC0300002143.mm.2",3.01975432538691,3.12765899413863,3.41638000078414,2.90380286782081,3.1201148855806,3.44141834362286,3.39629115939969,3.37799598747156
"TC0700003775.mm.2",8.48637207800124,8.15842701492179,8.11393068839392,7.77782806717414,8.47433961632774,8.26422977878203,7.88022055405005,7.89642898333271
"TC1800001745.mm.2",8.82040315740676,8.94518577061331,9.1894260320587,8.9348771483118,9.23992750693128,8.75130362998561,9.35237914091292,8.42385313337178
"TC0X00002450.mm.2",8.85572375659736,8.57328498699313,8.47382502483309,8.07833398566609,9.09554345948531,8.45284913571394,8.41478695665091,8.15915425824363
"TC0400003776.mm.2",5.69568127289641,6.10337287394515,6.10151464487418,5.66397178962856,6.05767344947613,5.63588274242949,5.75873983425058,5.43098774528714
"TC0300002407.mm.2",4.93001740873719,5.68770181775576,4.88452258479444,5.3284371449045,5.65784300167466,4.9749802008936,4.93933278689625,5.21173168736226
"TC1100001283.mm.2",6.66844370196896,6.77650315310252,6.37029012909576,6.37466666335412,6.65908818001295,6.14421012731238,6.20714163445028,6.47959113227919
"TC0900002366.mm.2",9.06183396616492,9.27120846084626,8.67506429487607,8.70540265676938,9.21178834747064,8.8683419421059,8.87101951911522,8.50729803464227
"TC0300002419.mm.2",3.0503235631357,3.2543242781453,3.16313953151609,3.52201271766186,3.63734828405725,3.2269188281014,3.44008073690952,2.89054525167104
"TC0200003599.mm.2",8.73280073589006,8.51135083234436,10.0693326544467,9.84694540812931,8.25941237073799,7.86941653784815,9.83483876883212,8.65499499275957
"TC0100003805.mm.2",7.53576250175352,6.95228595345879,7.48897300823106,7.24662314966886,7.18694408849863,7.57946975328469,7.57171794853209,7.69080318214471
"TC1100000473.mm.2",7.68134277851947,7.18980419537956,8.14926453901723,7.60493585797723,7.47371759015184,7.12769706540979,8.2803571745929,7.63277566103743
"TC1400002487.mm.2",4.96490208446024,5.11533768661635,5.65090126473425,5.5358301372387,5.99592855751775,5.37876453103592,6.57156573525557,5.87079466644199
"TC1500000423.mm.2",10.2051935791605,9.58240824432048,10.2571090641802,10.01942918327,10.0543381942392,9.66633510177289,10.0412727334209,9.72034328117924
"TC0200003262.mm.2",8.654487853325,8.82719188851804,9.93669380333861,10.1883083445858,8.88297218509055,9.56803485783296,9.95940320952735,10.5463758465232
"TC1300001762.mm.2",5.78522361610029,6.16533402088693,4.25652649555943,5.06619448799553,5.7841882526793,6.67390855467444,4.14039039281667,5.74305000248295
"TC1000001480.mm.2",9.25845029262421,8.84661106893769,9.29679900962256,8.4316870450527,9.03697073731113,8.78692674195852,8.88890925936647,8.00551849262884
"TC1700002191.mm.2",9.67425409352034,9.50481895165622,9.70178490680995,9.58250220228146,9.78002641463006,9.16673815893548,9.26073207392525,9.03026722337052
"TC0300001621.mm.2",6.69069516955158,6.70583466787987,6.11917669368187,6.46619029630377,7.22774111577105,6.72312339505099,6.27081572746471,6.42329692226459
"TC0800002313.mm.2",8.41465586020787,9.11773491331032,8.01674041977828,8.24578035862005,8.95673968459975,9.70357472765131,8.13596111959854,8.38482320279462
"TC0X00001617.mm.2",9.061526384574,8.80875255313756,9.45607663887316,9.07849997339234,9.40177601823373,8.9677663058123,9.29630516874333,8.46143586458292
"TC0100001258.mm.2",6.50560901365679,6.94261860257223,6.82862445160335,6.33279295525979,6.17423673526033,6.80600646407171,6.78477220454785,7.30396609342943
"TC1400001535.mm.2",7.52491478714833,6.8545191236316,7.62207705649178,7.39615430813661,7.17623674880478,7.55000508025096,7.84233998679317,7.29790441220697
"TC0700002167.mm.2",8.70427327174608,9.29726391493318,8.3927555617727,8.69110730919272,8.74993327372035,8.77370409878922,8.02479254227511,7.98194885626962
"TC1400001993.mm.2",8.41597918461005,8.10330322001887,7.50044275370168,7.24467320084107,8.25105468283981,8.03215928169244,7.66457406874348,6.84900543239642
"TC1100002251.mm.2",7.90252724606317,7.61178071397583,7.64593437092775,7.51962026821636,7.89427660279678,7.45679709360152,7.93626328283925,6.81251171237246
"TC1500001971.mm.2",8.45223656729542,8.92049178320774,8.92319500986536,9.59259316326051,8.32408089782228,9.48899630059106,9.23866114734923,9.73783745916058
"TC1000001773.mm.2",7.64599114943943,7.41021495898452,7.16039945372476,7.38737016388615,7.44495303648254,7.57601643186695,6.98317411050373,7.73499088135756
"TC1300001190.mm.2",7.48111947250915,6.91907873494068,7.16718490991028,6.72556654736018,7.83725627714806,7.41519968644364,6.97739136583131,6.47011410962837
"TC0300000731.mm.2",9.83566308416519,10.0417779303032,10.8829865052389,10.4241467280552,10.1680487444513,10.1902494578382,10.4844761288417,10.0033376466638
"TC0900001398.mm.2",8.18897013796042,8.32448334593752,7.78000139958654,7.88811358896895,8.40037356962038,8.48236915586853,7.93798279557123,8.16867984927081
"TC0400001512.mm.2",5.63860370240528,5.58482325056871,5.71505805530692,6.051783422284,5.42511854650341,5.87891459176117,5.31619643872658,5.93258610555607
"TC0100000946.mm.2",6.95172774490252,7.12155113841379,6.70239117730261,6.41044608252588,6.15933087583193,6.47764570067071,6.51319639787618,5.9153508789414
"TC1500000165.mm.2",9.06498932110379,9.40219415405148,8.87832501480491,9.29439108361272,9.11266901485405,9.75833093188199,9.04350363528121,8.78953277347438
"TC0700003726.mm.2",7.42168548828307,7.33467439237518,7.85282455598334,7.65617489542191,7.26072849139626,7.70235792772194,7.88928792220299,7.22625493074063
"TC0700003765.mm.2",6.25847457559144,5.77662096822669,5.8515677704761,5.2584624217354,5.70568101908157,5.73337812633984,5.38632568531705,5.55253835690146
"TC0600001074.mm.2",4.23646203353939,3.94139542233666,3.46217097847206,3.72186181311282,4.14740566035894,3.84587762763343,4.0710311886132,3.68298704074633
"TC0500000539.mm.2",6.58458867106819,6.55420791012972,7.40032328491101,7.1442812936304,6.56059527858763,6.46269050551081,7.29808673697501,7.20850648985167
"TC0900000358.mm.2",7.73880822246551,7.87152072998564,7.98027235089135,7.90033842012186,7.66245983171461,8.13203978029346,8.36280291621434,8.3520641010279
"TC0800002330.mm.2",5.6729065760306,5.03117544268583,9.81454837849307,9.74336023506386,5.34825957297905,5.63804489894823,9.10114643645176,8.85139433221555
"TC1800000682.mm.2",9.53734238282747,9.06903427190406,9.1676858853415,8.72036065034554,9.20726287566155,9.26115193905307,9.23657354371249,8.70477215202356
"TC0400000725.mm.2",9.04548319191855,8.98401717946404,9.43443579312968,9.25159687994447,9.51337782577016,9.44584364234542,9.75977544658412,9.37424427840516
"TC0400002391.mm.2",6.59123038499225,6.13488546238408,6.91207580575207,6.51428128882393,6.41557887860633,6.04862097073796,6.3552491726181,6.35854544185657
"TC0300002488.mm.2",9.57305306591987,9.02745161665168,9.49875014996716,8.74840823800499,9.65347610003629,8.98868435333095,9.24454074435338,8.70388501437895
"TC0X00002452.mm.2",6.98907102337781,6.86953408257124,7.36903266220514,7.25061436336578,6.66275296717887,7.01040301508362,7.90117036114135,7.35412616987524
"TC0200001797.mm.2",8.48110190105028,7.98279085182356,8.0438996581902,7.71174910464039,8.94454914823873,8.6484444474835,8.736529654156,8.67918316553539
"TC0800000211.mm.2",2.89219750174744,2.85722191088185,3.44840745693321,3.50426351089623,3.83562910025545,3.44791390983469,2.78734458724756,3.52697041212458
"TC0700002423.mm.2",6.55844812244692,5.99788510149365,6.22912922962313,5.76462006352794,5.80823389732157,6.50251879284759,5.63033907467112,6.0911116965425
"TC1800000295.mm.2",7.08165017127551,7.15380436872495,7.92960004737983,7.81384078691151,6.89610140274182,6.95732430698548,7.9868878275241,7.74236105814134
"TC1300000120.mm.2",6.34224666229678,6.05141731635422,5.97467568528114,5.57603779578555,5.46500093681701,5.75934081968289,5.11564103689994,5.32516640771345
"TC0500000435.mm.2",7.3941476925097,6.84085561627276,7.86710303547105,7.91841056052024,7.76359629641654,7.49578057221814,8.38210784051443,7.67295031230461
"TC1700002534.mm.2",9.15797772422381,8.82773880278914,8.35541278535102,8.32100447426572,9.73455412717624,8.54387680725076,8.75308226926084,7.55999056290138
"TC1600000741.mm.2",8.50505527480759,8.8338613602701,8.37862640601596,8.90764326871609,8.75244589257965,8.72649951938464,8.36478598045588,8.76738841733405
"TC0900002325.mm.2",8.37957911414185,8.07885434697451,8.16472756878313,7.54075134350297,8.11235145781198,7.67485547703273,7.91954115287556,6.9111199448099
"TC0300000129.mm.2",3.3544170917462,3.66890555418557,3.98165787237631,4.19655976177861,3.99318042289507,3.70817525929093,4.20501430005253,4.30360734086248
"TC1300001955.mm.2",8.63852319751158,9.04905704629313,8.09694934714956,8.1385496678132,9.05517417065423,9.20761028153308,9.04475335952067,8.99338308794177
"TC0700003769.mm.2",3.73918218677184,3.76792932298414,3.94107602754986,3.79439057724713,3.88462118983628,4.24876393340871,3.50332435408937,3.30652538644307
"TC1300001960.mm.2",4.24712087779596,5.01361081204967,3.73528894797633,4.00948757359368,6.57090744167998,4.66114386857306,4.31870815739493,3.93946073507698
"TC1000002017.mm.2",5.06582228673089,4.67673752340087,5.10584448902779,4.48751196659913,4.99823946891343,4.69513572034406,4.35307709457846,4.41945086837622
"TC0100002960.mm.2",5.60545798448732,5.58514578002839,5.61685181191952,4.95789776224456,5.15340025723948,5.0235529762292,4.98158175874172,5.07867229123712
"TC0300000834.mm.2",2.88685963419219,3.28658883096374,3.71195330168532,3.71010539896289,2.9929274976957,3.1911667830015,4.04178471582844,3.85599558467607
"TC0700000420.mm.2",7.16759852496073,7.23685227392281,6.97380210438223,6.89784214853713,6.77524826964447,7.60242897418336,6.61235398627394,6.52758667683123
"TC0300001314.mm.2",4.59576235991243,4.77814852453404,4.41845449996865,4.9581098282429,5.0324907954054,5.04169353964951,4.65778647943166,4.8283706176289
"TC0100003421.mm.2",8.22828125564037,8.39769478834178,9.1337384233492,8.91425543282494,8.1623158919607,8.60029989972326,9.05282903429698,8.75718587938356
"TC0300002444.mm.2",4.95560673360781,4.62548413234518,5.17490546660895,4.83495898432978,4.61324880144467,4.54969414702886,5.0326307806374,4.50419581238925
"TC1200002127.mm.2",8.23829800370675,7.92051630250841,9.20764743651298,8.89624557710108,8.21226794945838,8.09569359924572,9.15655789250335,9.20263320816148
"TC1300000523.mm.2",7.12582196612591,6.91264861750074,6.55858030392454,6.66044260332963,6.64988209270331,6.6112076275157,5.44610037371986,5.95339128839175
"TC0300002944.mm.2",8.61897419124494,8.45962226097414,9.08828806456047,8.90381561142416,8.80719803937335,9.01431606028925,9.21206939651123,8.62468154878455
"TC0100001685.mm.2",8.22582248161734,7.74204956592997,8.1458907564001,7.48344436164231,7.99853495018777,7.40193811613665,7.52109652099973,6.88084243414449
"TC0300001645.mm.2",6.37902871331815,6.44133133161886,5.96794321935575,6.11241439196295,6.22059167671012,6.44376650671723,5.05073823451994,5.38410381912347
"TC0600002337.mm.2",5.40749752060845,5.35046944024574,4.84243890359643,4.5759088696882,5.93072400689573,4.98950935681939,5.34225638750807,4.64183464921677
"TC1000002495.mm.2",6.7682948745734,6.90461227560121,7.26999440330531,7.32525681815854,6.75084091332382,6.49340371702381,7.17143940052308,7.10549842855415
"TC1200001908.mm.2",7.4998247447298,7.74175355921895,7.15262342185841,7.12121189888882,7.66492275360684,8.03278329410185,7.49995714591733,7.05930380532924
"TC1500001024.mm.2",6.57005981387394,6.66403877352002,7.44063748887191,7.23108799579056,6.98010265331663,7.09164611437987,7.75221150271829,7.30117578477263
"TC1200000811.mm.2",6.3315566744498,5.93969888487396,6.42980704943994,6.31298890880302,6.03821995436086,6.39355527384616,7.00127770113794,5.87294719554604
"TC0500001210.mm.2",9.21701796497225,8.71111000132101,9.56727848605965,9.19017999806177,8.8214703390512,9.15564332420978,9.75200737505215,9.39418503919793
"TC0200005317.mm.2",8.09887277077395,8.22766070912909,8.55548799501131,8.84048355282581,8.77903201447488,8.37181327755657,9.11349642810676,8.822399071173
"TC0700000827.mm.2",8.75681544523335,9.12990249834088,9.77757858503449,9.85026083780716,9.12336798008005,8.76679757377268,9.97849001752481,9.68134388036548
"TC0900000081.mm.2",7.15716626391722,7.69739587202759,6.73467585391165,6.73606135225,7.93121576957076,7.42370174632279,6.83160577848966,6.75133139620859
"TC1500000613.mm.2",7.20885150998661,7.46070189175067,7.61592702990896,7.69611291548514,7.55370504286879,7.24591443281991,7.30477664186784,7.69302253016442
"TC0400000374.mm.2",7.06083920028364,6.95100937819195,6.88092181310991,6.42973203962323,7.49351824441465,6.9673890560233,7.0334894401331,6.07888524881895
"TC1000000484.mm.2",6.25244968588839,6.03024437491132,7.73751378178847,7.52237021540133,6.81251667369331,6.24014557012275,7.5425891163206,8.35973609269812
"TC0400002444.mm.2",6.55052341247537,6.3145771185011,7.13158026216475,6.78896137204073,6.16222909938862,6.50033315634041,7.11729337413209,6.85702192132466
"TC1600001213.mm.2",9.00807300381351,8.8485696089807,8.6639481520815,8.3208118450112,8.99617606494196,8.56832425777416,8.29745023911495,6.816745305844
"TC1300002237.mm.2",7.9599028584581,7.87591054348529,8.06714449222379,8.19443743949056,7.91363397690946,8.34017306015135,8.56812625657707,8.41589665649236
"TC0700002747.mm.2",9.03491804115684,8.54144873409354,8.81873718055417,8.47748448964061,8.9798864365025,8.46650292104682,8.92493958887946,8.46448564390995
"TC0700003464.mm.2",7.32407499528524,7.31917674574756,8.90625230862287,8.50857495041851,6.73407872520841,7.64610678868273,9.04899021053566,8.49352191923829
"TC1400001471.mm.2",8.64860549885694,8.53062040816203,8.44263677400828,8.4323186029114,8.77364200147849,7.96082249599997,8.50286901323707,7.80917193588741
"TC1000001148.mm.2",9.59813216477903,9.60496990863087,9.42702972531508,9.15841502824541,9.80772379702343,9.47976576395568,9.28498692534629,8.89000872828842
"TC1900000050.mm.2",7.23225805393279,7.24534169874691,7.08729058882473,6.6865264687948,7.03611628526829,6.34840700945478,6.9729917117711,5.69203512194602
"TC1000002488.mm.2",9.49494787894917,9.41102657525963,8.64669300898207,8.51946323999547,9.03142386010065,9.13510328290916,8.3698242453614,7.65463343674678
"TC0800001745.mm.2",6.98238846463152,6.49026073802507,6.1943968400102,6.59875141792911,6.98945301613993,6.70341951235873,6.17963127463485,6.76249136558201
"TC0100003531.mm.2",8.64040672833877,9.23637016100973,6.86596038373559,6.83587649163687,9.2188090656874,9.41576187158255,7.17949911052444,7.45264145075212
"TC0800001265.mm.2",9.18495863947687,9.47610331475875,8.67022451550826,8.89674389820746,9.09769760776667,9.36832140012093,8.57978014304385,8.19714375355385
"TC1100004207.mm.2",5.37135743552052,5.17865172315545,5.22608662355159,4.78484267425617,5.04732037254946,4.99287824422587,4.79227834409665,4.95829077253659
"TC0400000018.mm.2",7.44182660209525,7.22195403018934,7.23197183378496,6.94607406454242,6.83743923913438,7.08257860617096,7.26166652510535,6.79297327558036
"TC0500001612.mm.2",7.767284110129,7.50850082701788,8.07191456696844,7.77666189530698,7.6047913718218,7.32106586820887,8.3065017191259,8.01094429613057
"TC0700002781.mm.2",6.99516255828721,7.57609816361161,6.86202800011383,7.7835688338452,7.11129362719846,7.35003742635199,7.64197821185672,7.60004901843152
"TC1900000708.mm.2",5.78931210522365,5.90526059811355,5.08874048897247,5.55291378844456,6.03822438319755,5.39451339591926,6.32101255722702,5.29052437952166
"TC0400002787.mm.2",8.17076420367533,8.25006367583055,8.72500792552934,8.08016054127264,8.44304094507598,7.88906097680967,8.67361639686151,8.01421945063105
"TC0200003697.mm.2",6.23145573562417,7.23633437760318,4.66469782861002,4.74451591404769,8.10104516649367,5.8056240231336,5.12632946202752,5.08670768136586
"TC0900001656.mm.2",7.19023624493655,6.97671198593564,6.52842747405354,6.3347300495106,7.76177345288391,6.82784737138819,6.57665184791725,6.13877522724015
"TC0100003483.mm.2",8.01308675844985,8.42450949241246,5.71961049715016,5.57801615003635,8.70938966766898,8.33794063096471,6.2209681872293,6.63178295535045
"TC0400002091.mm.2",8.79482003174713,8.22322413006994,9.03169480506445,8.69897435931534,8.38453452469879,7.26478206363992,8.14705677508616,6.81843184101904
"TC1600001133.mm.2",8.76147045399105,8.22409784113559,8.84008852313776,8.27813771705837,9.13343738160149,8.29317026110606,8.49577149881064,7.67326208857359
"TC0400004042.mm.2",6.7657673149102,7.47321063956956,7.34753338632012,7.80489251781736,7.07083350025283,7.31836535501146,7.30032558069521,7.81521470415418
"TC0600002353.mm.2",7.32866723174768,7.18880413961524,6.77430243936556,6.65344161628067,7.04726189886236,7.31933238290344,6.60536931682894,6.18984886617761
"TC0200005485.mm.2",8.43366842014959,8.4693281690157,9.00638793526732,9.15445793080636,8.27511390817569,8.988056709722,9.06735871931127,9.3425905502364
"TC0X00000340.mm.2",4.74332607399729,4.97590478417525,4.31344862954365,5.13069689159131,4.64089419915542,4.73703502677883,4.48861869098724,5.00850542497556
"TC0200004103.mm.2",8.1024972056266,7.49828588787108,8.08644580304235,7.59759161944011,7.83262416911177,7.7068224516835,7.8870118807728,7.48818590750562
"TC1700000048.mm.2",9.05486380739478,9.0775452447492,9.10415298512906,8.88724648481239,9.28062423741681,8.74350930894868,9.12068712378945,8.57480818494677
"TC1800001586.mm.2",4.40367736679748,4.8696317564868,4.2191109610702,4.09834361171158,5.26972363527749,4.57963703877961,4.22686005403037,4.08986396238947
"TC1700000560.mm.2",4.15414667006995,4.03949670960827,4.21347723263482,3.63011228918061,3.49591682093453,3.90423465620793,3.56326140330618,3.18140385351166
"TC0300000916.mm.2",5.79298214226903,5.97249524661932,4.37144229139334,4.86239576418463,5.82842639115587,5.4782364873957,3.74324617699229,4.28315768397155
"TC1300001017.mm.2",12.9576050025487,12.6784399004257,12.3876728640716,12.21286260405,12.8590187411602,12.832905353505,12.6231771992012,12.3593688122283
"TC0200005287.mm.2",4.0364257941735,5.25762535259798,4.09042014035528,5.31249281643143,5.28512937942282,4.66086032926222,5.09768622227694,5.05000604929242
"TC1400001500.mm.2",11.8943847569479,11.7587068661727,11.2532924109159,11.1284614368819,12.0236260498958,11.9244676302756,11.3654247660239,11.1613213670253
"TC0200002785.mm.2",11.3485623419385,11.1220841691517,9.93707073919294,9.68869551284443,11.4954054785075,11.3159804299611,10.5892264558245,10.5283734661015
"TC1200002527.mm.2",8.98964846016837,8.20051323651795,8.55302104463665,8.05762426595394,8.78234475132521,8.99021639805012,8.55285573551414,8.00789305933601
"TC1300001451.mm.2",9.98626301756741,8.95084153645505,9.19626009670958,8.98023144713221,9.89972629316314,9.90447386677591,9.49621390259895,10.0717770558238
"TC1400001669.mm.2",7.48827654775139,7.7646495038212,7.11417862989997,7.28052370854169,7.71985107601178,7.63735217949555,7.29820362400801,7.04503981380805
"TC1200001692.mm.2",4.16681378817281,3.71191787543364,3.73930633276043,3.81856789451918,4.32678438372784,3.68595077058869,3.61012976361705,4.17996946547296
"TC0200003433.mm.2",11.7744531938158,11.422527234409,10.6359663144387,10.6737087011929,11.9125425160706,11.6115065918333,11.3260941589175,10.988487218227
"TC0600001450.mm.2",9.24559462221912,8.93395986102528,8.91451216822582,8.51638178311066,9.47171026506747,8.52762734285726,8.85937257893586,8.56003575888715
"TC1300000655.mm.2",10.3934206814844,10.7576267605565,10.6810587233259,10.7965069288468,11.1514908048516,10.4371237733438,10.8125356450558,10.4640285037301
"TC0100000436.mm.2",7.45066563364593,7.02370563864459,7.82835809872261,7.20238066894733,7.59352357541991,7.34747006167945,7.9919401914128,7.45644808851879
"TC0200002814.mm.2",9.16992841376996,9.13023023949319,9.3120270781606,9.29331891691035,9.81619633826449,9.66118225300182,9.68232827702775,9.68917475029638
"TC0700002172.mm.2",5.43355757803973,5.47574730916781,4.90350151685468,5.02374437154033,5.61669935700879,5.33111533687809,4.81678134829167,4.87535800667904
"TC1600001761.mm.2",7.50730462556023,7.51265552998243,7.05692913579678,7.50508744285932,7.37557859552123,7.44615582253399,6.49506012629922,7.2422798605615
"TC0200005328.mm.2",7.88623528167543,7.77855007441843,7.60586087276767,8.02124999260637,8.06162052370961,8.02709007123926,7.41083639878421,7.20855013811185
"TC0300002800.mm.2",9.74319479145159,9.58360204347404,9.99490053264933,9.96260191339193,9.40522434086886,9.89456777037054,10.0877102562618,9.83267188295803
"TC0800001739.mm.2",6.2468331384228,6.26411460729173,5.94597187688465,6.67380101238174,6.37896937903863,6.23221370642199,5.45323849257275,6.58720334359366
"TC0900002999.mm.2",3.9694981518527,3.92574621291247,4.1166035514274,3.89634558023841,2.94747655418626,3.95637755823058,3.13077201427476,3.91304791564854
"TC1300001424.mm.2",8.60839104293506,8.49840701283406,8.12194608208482,8.44543123640209,8.59204548457532,8.47425417856659,8.14426316188488,8.11069390707761
"TC0500003743.mm.2",5.11283511212393,4.40667827984207,5.51062145050143,5.0964132195466,5.176823471988,4.70931272154782,4.83003166959839,4.96773596349765
"TC0400003096.mm.2",3.62413470844335,3.31658254751015,3.3114953080352,3.47844289631129,3.6420250897087,3.18127775083245,3.84473210859338,3.16949728207466
"TC1600000045.mm.2",5.33829625820762,5.42528482043906,4.86423769775122,5.2342009256273,5.42545668633037,4.96768397572009,5.80702782009016,5.20082725479027
"TC1900001081.mm.2",5.38243775991197,5.35245302751495,3.98216362255742,3.78130472731572,5.06779715834316,5.96636549948351,4.05603067055215,4.58221839133466
"TC1700000899.mm.2",7.8381940322964,8.16501774573182,7.31476260087196,7.71344562375975,7.56611143437487,8.12466997906732,7.04619754021426,7.64998592660445
"TC0600001879.mm.2",7.25390491800464,6.89261284657379,7.37707573267548,7.10236096003496,7.38974930093995,7.00675302070797,7.13694543736921,6.74088368970529
"TC0200002753.mm.2",9.47698087753754,9.14364317833051,8.92506407803798,9.03478790039222,9.51355621323198,9.42034579015144,8.94392610715407,8.22722049720733
"TC1000001991.mm.2",7.90521576642094,7.366759852636,7.94339166563852,7.32857031798064,7.71929862414404,7.51441491989349,7.49680763886086,7.19488942653237
"TC1700000217.mm.2",3.32313467983898,3.05268060811737,3.08283834457666,2.67118232112611,3.12667942412281,2.84444660923757,3.27970451827914,3.29821628749872
"TC0200005378.mm.2",9.69122514555912,9.71820150729173,9.26504516733091,9.31826563290248,9.70942992299456,9.61760878507409,9.21733465720455,8.40240560367867
"TC0800002400.mm.2",7.25137759821659,7.86163199955671,7.90291127661924,8.18897463858181,6.99616597728544,8.20264317911839,8.43359523745484,8.94449660925638
"TC0800003176.mm.2",7.61610022516087,7.54326267407562,7.01713088433106,7.20471723116698,7.4720030112223,7.35123689503641,7.14186766179183,6.88059452763957
"TC0700002693.mm.2",8.22100811037249,8.21122230505547,7.67597270109823,8.13135424232088,8.86202723860188,8.04236104148399,7.83652461166838,7.85733231442132
"TC1100001911.mm.2",7.12153453085962,7.40585952417838,6.74014955759766,7.18718761680593,7.38947846032938,7.00340285504603,6.27613350657512,7.08677356099935
"TC1700002312.mm.2",7.48360371588405,7.24000617381025,7.68775580862253,7.9545293633831,7.05068729339501,7.69209272052888,7.28204596878841,7.28082299562361
"TC0Y00000035.mm.2",3.79839233776168,3.37919219204793,3.56975425920104,3.67027766535337,3.77409905731363,3.54785688176941,3.25543213667771,3.95144754506449
"TC0800001692.mm.2",4.43414300185862,4.35597710935475,4.92297222661941,4.78393613706775,4.81062937396437,3.98759212976389,4.96577125724053,4.23556798224462
"TC0800003006.mm.2",6.47985153321761,7.14494788459147,6.0870027519198,6.05169427791711,7.54321499162711,6.60560156901875,6.27489104629293,5.95060769942502
